checkpoint,task,frame,family_id,entities,values,full_complete,full_item_correct,full_ties,full_reversal_both_correct,full_reversal_fraction,full_mean_margin,full_minimum_margin,full_fact_order0_complete,full_fact_order1_complete,word_only_complete,word_only_item_correct,word_only_ties,word_only_reversal_both_correct,word_only_reversal_fraction,word_only_mean_margin,word_only_minimum_margin,word_only_fact_order0_complete,word_only_fact_order1_complete
pilot1,possession,core,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,-0.00046039545523779424,-1.5385082151834766,False,False,False,4,0,0,0.0,-0.0005353166006485388,-2.450583180119515,False,False
pilot1,possession,core,possession:f001,Ben|Sam,bag|hat,False,4,0,0,0.0,-0.0016519663106895344,-1.4879003377633175,False,False,False,4,0,0,0.0,0.00041941361622588325,-2.439903100816407,False,False
pilot1,possession,core,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,-0.004742664344459024,-1.510757012511423,False,False,False,4,0,0,0.0,0.00015240658723070233,-2.2613265027322065,False,False
pilot1,possession,core,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,-0.0023566119273136232,-1.4434717326528457,False,False,False,4,0,0,0.0,0.00016890043420392242,-0.6048936280647617,False,False
pilot1,possession,core,possession:f004,Ben|Tom,bag|book,False,5,0,1,0.25,-0.0018126482433475921,-0.4561072226803127,False,False,False,4,0,0,0.0,-0.0006364827673481788,-1.0295760492740023,False,False
pilot1,possession,core,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,-0.0020157986785853677,-0.5605420099623899,False,False,False,4,0,0,0.0,5.551293791317136e-07,-0.9312599112703106,False,False
pilot1,possession,core,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,0.0018126585371710524,-0.34615522704511825,False,False,False,4,0,0,0.0,0.0022637630647551754,-1.0242333526375411,False,False
pilot1,possession,core,possession:f007,Ben|Tom,book|hat,False,3,0,0,0.0,-0.004538887666045932,-0.4485926447836093,False,False,False,4,0,0,0.0,0.0008894598373285767,-0.9561627582596648,False,False
pilot1,possession,core,possession:f008,Sam|Tim,bag|hat,False,4,0,0,0.0,-0.00015219052813941758,-2.601956853470412,False,False,False,4,0,0,0.0,0.001003896100896684,-1.9711672294006028,False,False
pilot1,possession,core,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,-0.0009496790061406246,-2.5404939259765484,False,False,False,4,0,0,0.0,0.0005324589289653625,-1.9173014441578458,False,False
pilot1,possession,core,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,-0.0013093350523514236,-1.6302461447731638,False,False,False,4,0,0,0.0,-0.0004898634989530803,-1.713303016304943,False,False
pilot1,possession,core,possession:f011,Sam|Tom,ball|car,False,4,0,0,0.0,0.0006470792556985128,-1.3098332825156742,False,False,False,4,0,0,0.0,0.002472529565138437,-1.389180094455952,False,False
pilot1,possession,core,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,0.002825722559506527,-1.566203454603757,False,False,False,4,0,0,0.0,0.0007490881490390677,-1.6626685700740653,False,False
pilot1,possession,core,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,-0.0016439236422971515,-1.5107821471166787,False,False,False,4,0,0,0.0,-0.00013582722659877255,-1.6620299681185013,False,False
pilot1,possession,core,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,-0.006198234632994737,-1.3240531801211795,False,False,False,4,0,0,0.0,-0.0033994283543350434,-1.561900115440566,False,False
pilot1,possession,core,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,-0.0014499866388817395,-2.1779836570029687,False,False,False,4,0,0,0.0,-0.00010824203491199835,-1.6024971008300781,False,False
pilot1,possession,frame_holdout,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,0.0003743790699968219,-1.3182701988989454,False,False,False,4,0,0,0.0,0.0003180732781642437,-2.303840228716446,False,False
pilot1,possession,frame_holdout,possession:f001,Ben|Sam,bag|hat,False,4,0,0,0.0,0.0010199582368881632,-1.2397469334553577,False,False,False,4,0,0,0.0,-0.0008308430182227822,-2.2768216534763166,False,False
pilot1,possession,frame_holdout,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,-0.011389515783088777,-1.3623823474396675,False,False,False,4,0,0,0.0,-0.0017252687703190883,-2.1033403883666724,False,False
pilot1,possession,frame_holdout,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,0.00018700211594202543,-2.538242572214016,False,False,False,5,0,1,0.25,0.0005994018064404694,-0.7039213715928216,False,False
pilot1,possession,frame_holdout,possession:f004,Ben|Tom,bag|book,False,4,0,0,0.0,-0.0017808852970255806,-1.5593551605832001,False,False,False,4,0,0,0.0,-0.0008238168787949585,-0.5530363557562934,False,False
pilot1,possession,frame_holdout,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,0.0036300679153291604,-1.6846370066523289,False,False,False,4,0,0,0.0,0.00383428811939146,-0.5702390554566765,False,False
pilot1,possession,frame_holdout,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,0.0001840156560118933,-1.1706818733857194,False,False,False,4,0,0,0.0,0.004368096168211433,-0.406324194759776,False,False
pilot1,possession,frame_holdout,possession:f007,Ben|Tom,book|hat,False,4,0,0,0.0,0.0015814918880481255,-1.5072584915895568,False,False,False,4,0,0,0.0,0.0037534152333497106,-0.5781427097268779,False,False
pilot1,possession,frame_holdout,possession:f008,Sam|Tim,bag|hat,False,4,0,0,0.0,0.00045959616877411236,-3.276471307859528,False,False,False,4,0,0,0.0,0.0021896368937486255,-2.857867282051111,False,False
pilot1,possession,frame_holdout,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,-0.0010105735405896432,-3.1330508523009497,False,False,False,4,0,0,0.0,3.0077213958201732e-05,-2.737104285192964,False,False
pilot1,possession,frame_holdout,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,0.004223576125143347,-2.488104004417604,False,False,False,4,0,0,0.0,0.0026093444118929776,-2.6864618813512777,False,False
pilot1,possession,frame_holdout,possession:f011,Sam|Tom,ball|car,False,4,0,0,0.0,-0.0024203589989351126,-2.1231836729078815,False,False,False,4,0,0,0.0,0.00513751651060701,-2.418729295173468,False,False
pilot1,possession,frame_holdout,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,0.0002902152489299148,-2.188252370155209,False,False,False,4,0,0,0.0,0.0006373892441929874,-2.502116481502883,False,False
pilot1,possession,frame_holdout,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,3.542548446111571e-05,-2.318730725571208,False,False,False,4,0,0,0.0,0.0005007191125112609,-2.576510871114629,False,False
pilot1,possession,frame_holdout,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,-0.006723695246184436,-1.7922484843134114,False,False,False,4,0,0,0.0,-0.0051205620399203955,-2.2873551389993514,False,False
pilot1,possession,frame_holdout,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,0.008461219358023131,-2.1709334769911655,False,False,False,4,0,0,0.0,0.004629015922546387,-1.5094757080078125,False,False
pilot1,possession,qa,possession:f000,Ben|Sam,bag|book,False,4,0,0,0.0,-0.00023706381603794124,-0.9480970074082773,False,False,False,4,0,0,0.0,-0.00028138702994051634,-1.6576826059845793,False,False
pilot1,possession,qa,possession:f001,Ben|Sam,bag|hat,False,4,0,0,0.0,-0.0010138434453462741,-0.9636397471853453,False,False,False,4,0,0,0.0,0.0017289236394864016,-1.6743380485470274,False,False
pilot1,possession,qa,possession:f002,Ben|Sam,car|toy,False,4,0,0,0.0,-0.003128429839169944,-0.8083537488210917,False,False,False,4,0,0,0.0,4.927379592478687e-05,-1.4727352740137354,False,False
pilot1,possession,qa,possession:f003,Ben|Tim,bag|hat,False,4,0,0,0.0,-0.0017636348992275952,-2.2540820213918344,False,False,False,4,0,0,0.0,0.0012057092267937497,-0.4512217582543805,False,False
pilot1,possession,qa,possession:f004,Ben|Tom,bag|book,False,4,0,0,0.0,-0.0025995695961387177,-1.41077900543441,False,False,False,4,0,0,0.0,-0.0017185805393316045,-0.20257323260049098,False,False
pilot1,possession,qa,possession:f005,Ben|Tom,bag|hat,False,4,0,0,0.0,0.001059929929873804,-1.4770624866592348,False,False,False,4,0,0,0.0,0.0018136597719846659,-0.21539821165166195,False,False
pilot1,possession,qa,possession:f006,Ben|Tom,ball|toy,False,4,0,0,0.0,0.011313986204376292,-1.1028217875402282,False,False,False,4,0,0,0.0,0.004087755526913428,-0.1610698860956319,False,False
pilot1,possession,qa,possession:f007,Ben|Tom,book|hat,False,4,0,0,0.0,-0.001078074852323807,-1.3487530848287221,False,False,False,4,0,0,0.0,0.003238662920635904,-0.21499655378185523,False,False
pilot1,possession,qa,possession:f008,Sam|Tim,bag|hat,False,4,0,0,0.0,0.001473758924179669,-2.861110839175203,False,False,False,4,0,0,0.0,0.001631108332799447,-2.0208263012038383,False,False
pilot1,possession,qa,possession:f009,Sam|Tim,book|hat,False,4,0,0,0.0,-0.0027490900776915295,-2.6076943295863497,False,False,False,4,0,0,0.0,-0.0008260681128285929,-1.8094563002592174,False,False
pilot1,possession,qa,possession:f010,Sam|Tom,bag|hat,False,4,0,0,0.0,0.0008753390056092103,-2.065619372674716,False,False,False,4,0,0,0.0,0.0005280010962275261,-1.7734979093825194,False,False
pilot1,possession,qa,possession:f011,Sam|Tom,ball|car,False,4,0,0,0.0,-0.001506982233270615,-1.564562394046792,False,False,False,4,0,0,0.0,0.0012339926404726365,-1.4388998444822176,False,False
pilot1,possession,qa,possession:f012,Sam|Tom,ball|toy,False,4,0,0,0.0,0.0018428142307658213,-1.5233383985600382,False,False,False,4,0,0,0.0,0.003754638224734097,-1.357763842995162,False,False
pilot1,possession,qa,possession:f013,Sam|Tom,book|hat,False,4,0,0,0.0,-0.003515631070381886,-1.7524186329950524,False,False,False,4,0,0,0.0,-0.0018979188015565418,-1.58613152960024,False,False
pilot1,possession,qa,possession:f014,Sam|Tom,car|toy,False,4,0,0,0.0,0.000886792691704219,-1.1645656960204231,False,False,False,4,0,0,0.0,0.004641187847541861,-1.3002209615737765,False,False
pilot1,possession,qa,possession:f015,Tim|Tom,ball|car,False,4,0,0,0.0,-0.0001045444456231337,-2.2112892893595104,False,False,False,4,0,0,0.0,0.0005025863647460938,-1.5899581909179688,False,False
